穷则思变	qiong ze si bian
穷困潦倒	qiong kun liao dao
穷奢极侈	qiong she ji chi
穷奢极欲	qiong she ji yu
穷寇勿追	qiong kou wu zhui
穷寇莫追	qiong kou mo zhui
穷山僻壤	qiong shan pi rang
穷山恶水	qiong shan e shui
穷年累月	qiong nian lei yue
穷愁潦倒	qiong chou liao dao
穷极无聊	qiong ji wu liao
穷根究底	qiong gen jiu di
穷追不舍	qiong zhui bu she
穷追猛打	qiong zhui meng da
穷途末路	qiong tu mo lu
穷途潦倒	qiong tu liao dao
空中楼阁	kong zhong lou ge
空前绝后	kong qian jue hou
空口无凭	kong kou wu ping
空口白话	kong kou bai hua
空头支票	kong tou zhi piao
空有其表	kong you qi biao
空洞无物	kong dong wu wu
空穴来风	kong xue lai feng
空空如也	kong kong ru ye
空空荡荡	kong kong dang dang
空话连篇	kong hua lian pian
穿凿附会	chuan zao fu hui
穿针引线	chuan zhen yin xian
突如其来	tu ru qi lai
突然袭击	tu ran xi ji
突飞猛进	tu fei meng jin
窃窃私议	qie qie si yi
窃窃私语	qie qie si yu
窈窕淑女	yao tiao shu nu
窗明几净	chuang ming ji jing
窥见一斑	kui jian yi ban
立功赎罪	li gong shu zui
立场不稳	li chang bu wen
立竿见影	li gan jian ying
立足之地	li zu zhi di
立身处世	li shen chu shi
立锥之地	li zhui zhi di
站不住脚	zhan bu zhu jiao
站稳脚跟	zhan wen jiao gen
童叟无欺	tong sou wu qi
童心未泯	tong xin wei min
童言无忌	tong yan wu ji
童颜鹤发	tong yan he fa
竭尽全力	jie jin quan li
竭尽心力	jie jin xin li
竭泽而渔	jie ze er yu
端端正正	duan duan zheng zheng
竹篮打水	zhu lan da shui
笑容可掬	xiao rong ke ju
笑容满面	xiao rong man mian
笑而不答	xiao er bu da
笑逐颜开	xiao zhu yan kai
笑里藏刀	xiao li cang dao
笔下生花	bi xia sheng hua
笔走龙蛇	bi zou long she
笨口拙舌	ben kou zhuo she
笨嘴拙舌	ben zui zhuo she
笨嘴笨舌	ben zui ben she
笨头笨脑	ben tou ben nao
笨手笨脚	ben shou ben jiao
笨鸟先飞	ben niao xian fei
笼中之鸟	long zhong zhi niao
笼络人心	long luo ren xin
等米下锅	deng mi xia guo
等量齐观	deng liang qi guan
等闲之辈	deng xian zhi bei
等闲视之	deng xian shi zhi
筋疲力尽	jing pi li jin
筋疲力竭	jin pi li jie
答非所问	da fei suo wen
筚路蓝缕	bi lu lan lu
简单明了	jian dan ming liao
简明扼要	jian ming e yao
简而言之	jian er yan zhi
管中窥豹	guan zhong kui bao
箭不虚发	jian bu xu fa
箭在弦上	jian zai xian shang
箭拔弩张	jian ba nu zhang
粉墨登场	fen mo deng chang
粉妆玉砌	fen zhuang yu qi
粉身碎骨	fen shen sui gu
粉饰太平	fen shi tai ping
粗中有细	cu zhong you xi
粗制滥造	cu zhi lan zao
粗声粗气	cu sheng cu qi
粗心大意	cu xin da yi
粗枝大叶	cu zhi da ye
粗茶淡饭	cu cha dan fan
粥少僧多	zhou shao seng duo
精兵强将	jing bing qiang jiang
精兵简政	jing bing jian zheng
精力充沛	jing li chong pei
精卫填海	jing wei tian hai
精妙绝伦	jing miao jue lun
精忠报国	jing zhong bao guo
精打细算	jing da xi suan
精明强干	jing ming qiang gan
精明能干	jing ming neng gan
精疲力尽	jing pi li jin
精疲力竭	jing pi li jie
精益求精	jing yi qiu jing
精神恍惚	jing shen huang hu
精神抖擞	jing shen dou sou
精神涣散	jing shen huan san
精神焕发	jing shen huan fa
精神百倍	jing shen bai bei
精细入微	jing xi ru wei
精美绝伦	jing mei jue lun
精耕细作	jing geng xi zuo
精诚团结	jing cheng tuan jie
精诚所至	jing cheng suo zhi
精雕细刻	jing diao xi ke
糊里糊涂	hu li hu tu
糖衣炮弹	tang yi pao dan
糟糠之妻	zao kang zhi qi
素不相识	su bu xiang shi
素昧平生	su mei ping sheng
素未谋面	su wei mou mian
索然无味	suo ran wu wei
紧要关头	jin yao guan tou
紧追不舍	jin zhui bu she
紧锣密鼓	jin luo mi gu
紫气东来	zi qi dong lai
累死累活	lei si lei huo
累见不鲜	lei jian bu xian
絮絮叨叨	xu xu dao dao
繁文缛节	fan wen ru jie
繁花似锦	fan hua si jin
繁荣兴旺	fan rong xing wang
繁荣富强	fan rong fu qiang
繁荣昌盛	fan rong chang sheng
纠缠不清	jiu chan bu qing
红光满面	hong guang man mian
红得发紫	hong de fa zi
红杏出墙	hong xing chu qiang
红白喜事	hong bai xi shi
红红火火	hong hong huo huo
红颜薄命	hong yan bo ming
纤尘不染	xian chen bu ran
约定俗成	yue ding su cheng
约法三章	yue fa san zhang
纨绔子弟	wan ku zi di
纲举目张	gang ju mu zhang
纵情欢乐	zong qing huan le
纵横交错	zong heng jiao cuo
纵横四海	zong heng si hai
纵横天下	zong heng tian xia
纵虎归山	zong hu gui shan
纷纷扬扬	fen fen yang yang
纷纷议论	fen fen yi lun
纷至沓来	fen zhi ta lai
纸上谈兵	zhi shang tan bing
纸短情长	zhi duan qing chang
纸醉金迷	zhi zui jin mi
纹丝不动	wen si bu dong
细嚼慢咽	xi jiao man yan
细声细气	xi sheng xi qi
细枝末节	xi zhi mo jie
细水长流	xi shui chang liu
细皮嫩肉	xi pi nen rou
终身大事	zhong shen da shi
经久不息	jing jiu bu xi
经久不衰	jing jiu bu shuai
经年累月	jing nian lei yue
经验之谈	jing yan zhi tan
经验教训	jing yan jiao xun
结党营私	jie dang ying si
结发夫妻	jie fa fu qi
结结实实	jie jie shi shi
结结巴巴	jie jie ba ba
绕梁三日	rao liang san ri
绘声绘色	hui sheng hui se
绚丽多姿	xuan li duo zi
绚丽多彩	xuan li duo cai
络绎不绝	luo yi bu jue
绝世佳人	jue shi jia ren
绝世无双	jue shi wu shuang
绝代佳人	jue dai jia ren
绝口不提	jue kou bu ti
绝处逢生	jue chu feng sheng
绝无仅有	jue wu jin you
绝路逢生	jue lu feng sheng
绝顶聪明	jue ding cong ming
绞尽脑汁	jiao jin nao zhi
统一口径	tong yi kou jing
统一战线	tong yi zhan xian
统筹兼顾	tong chou jian gu
绣花枕头	xiu hua zhen tou
继往开来	ji wang kai lai
继承衣钵	ji cheng yi bo
绰绰有余	chuo chuo you yu
绳之以法	sheng zhi yi fa
绳锯木断	sheng ju mu duan
维妙维肖	wei miao wei xiao
绵延不断	mian yan bu duan
绵延不绝	mian yan bu jue
绵绵不断	mian mian bu duan
绵绵不绝	mian mian bu jue
绵里藏针	mian li cang zhen
绿林好汉	lu lin hao han
绿水青山	lu shui qing shan
绿草如茵	lu cao ru yin
缄口不言	jian kou bu yan
缓兵之计	huan bing zhi ji
缘木求鱼	yuan mu qiu yu
缩头缩脑	suo tou suo nao
缩成一团	suo cheng yi tuan
缩手缩脚	suo shou suo jiao
缺一不可	que yi bu ke
缺吃少穿	que chi xhao chuan
缺斤短两	que jin duan liang
缺衣少食	que yi shao shi
罄竹难书	qing zhu nan shu
网开一面	wang kai yi mian
罗织罪名	luo zhi zui ming
罪不容诛	zui bu rong zhu
罪加一等	zui jia yi deng
罪大恶极	zui da e ji
罪孽深重	zui nie shen zhong
罪恶昭彰	zui e zhao zhang
罪恶昭著	zui e zhao zhu
罪恶滔天	zui e tao tian
罪有应得	zui you ying de
罪该万死	zui gai wan si
罪魁祸首	zui kui huo shou
置之不理	zhi zhi bu li
置之不顾	zhi zhi bu gu
置之度外	zhi zhi du wai
置之死地	zhi zhi si di
置之脑后	zhi zhi nao hou
置之高阁	zhi zhi gao ge
置若罔闻	zhi ruo wang wen
置身事外	zhi shen shi wai
置身其中	zhi shen qi zhong
羊入虎口	yang ru hu kou
羊头狗肉	yang tou gou rou
羊肠小道	yang chang xiao dao
美不胜收	mei bu sheng shou
美中不足	mei zhong bu zu
美其名曰	mei qi ming yue
美味佳肴	mei wei jia yao
美轮美奂	mei lun mei huan
美酒佳肴	mei jiu jia yao
羞愧难当	xiu kui nan dang
羞羞答答	xiu xiu da da
群情激昂	qun qing ji ang
群情鼎沸	qun qing ding fei
群策群力	qun ce qun li
群芳争艳	qun fang zheng yan
群英荟萃	qun ying hui cui
群贤毕至	qun xian bi zhi
群起攻之	qun qi gong zhi
群起攻击	qun qi gong ji
群雄逐鹿	qun xiong zhu lu
群魔乱舞	qun mo luan wu
群龙无首	qun long wu shou
羽毛丰满	yu mao feng man
羽毛未丰	yu mao wei feng
羽翼丰满	yu yi feng man
翘首以待	qiao shou yi dai
翩翩少年	pian pian shao nian
翩翩起舞	pian pian qi wu
翩翩风度	pian pian feng du
翻云覆雨	fan yun fu yu
翻天覆地	fan tian fu di
翻山越岭	fan shan yue ling
翻手为云	fan shou wei yun
翻来复去	fan lai fu qu
翻来覆去	fan lai fu qu
翻江倒海	fan jiang dao hai
翻然悔悟	fan ran hui wu
翻箱倒柜	fan xiang dao gui
翻脸无情	fan lian wu qing
耀武扬威	yao wu yang wei
老于世故	lao yu shi gu
老奸巨滑	lao jian ju hua
老奸巨猾	lao jian ju hua
老实巴交	lao shi ba jiao
老弱妇孺	lao ruo fu ru
老弱残兵	lao ruo can bing
老弱病残	lao ruo can bing
老当益壮	lao dang yi zhuang
老态龙钟	lao tai long zhong
老成持重	lao cheng chi zhong
老气横秋	lao qi heng qiu
老泪纵横	lao lei zong heng
老王卖瓜	lao wang mai gua
老生常谈	lao sheng chang tan
老老实实	lao lao shi shi
老老少少	lao lao shao shao
老而弥坚	lao er mi jian
老调重弹	lao diao zhong dan
老调重谈	lao diao chong tan
老谋深算	lao mou shen suan
老马识途	lao ma shi tu
老骥伏枥	lao ji fu li
而立之年	er li zhi nian
耍两面派	shua liang mian pai
耍嘴皮子	shua zui pi zi
耐人寻味	nai ren xun wei
耳听八方	er ting ba fang
耳提面命	er ti mian ming
耳根清净	er gen qing jing
耳濡目染	er ru mu ran
耳熟能详	er shu neng xiang
耳目一新	er mu yi xin
耳聋眼花	er long yan hua
耳聪目明	er cong mu ming
耳闻目染	er wen mu ran
耳闻目睹	er wen mu du
耸人听闻	song ren ting wen
耿耿于怀	geng geng yu huai
聊以自慰	liao yi zi wei
聊胜于无	liao sheng yu wu
聚众滋事	ju zhong zi shi
聚少成多	ju shao cheng duo
聚沙成塔	ju sha cheng ta
聚精会神	ju jing hui shen
聚精凝神	ju jing ning shen
聪明伶俐	cong ming ling li
聪明才智	cong ming cai zhi
聪明睿智	cong ming rui zhi
聪明绝顶	cong ming jue ding
聪明能干	cong ming neng gan
聪明过人	cong ming guo ren
肃然起敬	su ran qi jing
肆意妄为	si yi wang wei
肆意横行	si yi heng xing
肆无忌惮	si wu ji dan
肆虐横行	si nue heng xing
肝肠寸断	gan chang cun duan
肝胆相照	gan dan xiang zhao
肝脑涂地	gan nao tu di
肥头大耳	fei tou da er
肩负重任	jian fu zhong ren
肺腑之言	fei fu zhi yan
胆大包天	dan da bao tian
胆大妄为	dan da wang wei
胆大心细	dan da xin xi
胆小如鼠	dan xiao ru shu
胆小怕事	dan xiao pa shi
胆战心惊	dan zhan xin jing
胆颤心惊	dan chan xin jing
背井离乡	bei jing li xiang
背信弃义	bei xin qi yi
背信负义	bei xin fu yi
背水一战	bei shui yi zhan
背道而驰	bei dao er chi
胜人一筹	sheng ren yi chou
胜利在望	sheng li zai wang
胡作非为	hu zuo fei wei
胡吃海喝	hu chi hai he
胡思乱想	hu si luan xiang
胡搅蛮缠	hu jiao man chan
胡编乱造	hu bian luan zao
胡言乱语	hu yan luan yu
胡说八道	hu shuo ba dao
胯下之辱	kua xia zhi ru
胸中有数	xiong zhong you shu
胸怀大志	xiong huai da zhi
胸无城府	xiong wu cheng fu
胸无大志	xiong wu da zhi
胸无点墨	xiong wu dian mo
胸有成竹	xiong you cheng zhu
能上能下	neng shang neng xia
能伸能屈	neng shen neng qu
能屈能伸	neng qu neng shen
能工巧匠	neng gong qiao jiang
能文能武	neng wen neng wu
能歌善舞	neng ge shan wu
能者为师	neng zhe wei shi
能者多劳	neng zhe duo lao
能言善辩	neng yan shan bian
能言善道	neng yan shan dao
能说会道	neng shuo hui dao
脉脉含情	mo mo han qing
脍炙人口	kuai zhi ren kou
脑满肠肥	nao man chang fei
脚踏实地	jiao ta shi di
脱口而出	tuo kou er chu
脱胎换骨	tuo tai huan gu
脱颖而出	tuo ying er chu
脸红耳赤	lian hong er chi
腥风血雨	xing feng xue yu
腰缠万贯	yao chan wan guan
腹背受敌	fu bei shou di
腾云驾雾	teng yun jia wu
腾空而起	teng kong er qi
膀大腰圆	bang da yao yuan
自上而下	zi shang er xia
自下而上	zi xia er shang
自不待言	zi bu dai yan
自不量力	zi bu liang li
自产自销	zi chan zi xiao
自以为是	zi yi wei shi
自作主张	zi zuo zhu zhang
自作多情	zi zuo duo qing
自作聪明	zi zuo cong ming
自作自受	zi zuo zi shou
自力更生	zi li geng sheng
自卖自夸	zi mai zi kua
自取其咎	zi qu qi jiu
自取灭亡	zi qu mie wang
自吹自捧	zi chui zi peng
自吹自擂	zi chui zi lei
自告奋勇	zi gao fen yong
自命不凡	zi ming bu fan
自命清高	zi ming qing gao
自圆其说	zi yuan qi shuo
自始至终	zi shi zhi zhong
自学成才	zi xue cheng cai
自寻死路	zi xun si lu
自寻烦恼	zi xun fan nao
自强不息	zi qiang bu xi
自得其乐	zi de qi le
自怨自艾	zi yuan zi yi
自惭形秽	zi can xing hui
自愧不如	zi kui bu ru
自愧弗如	zi kui fu ru
自成一家	zi cheng yi jia
自成一格	zi cheng yi ge
自我吹嘘	zi wo chui xu
自我安慰	zi wo an wei
自我批评	zi wo pi ping
自我标榜	zi wo biao bang
自我欣赏	zi wo xin shang
自我牺牲	zi wo xi sheng
自我表现	zi wo biao xian
自我解嘲	zi wo jie chao
自我陶醉	zi wo tao zui
自找麻烦	zi zhao ma fan
自投罗网	zi tou luo wang
自报家门	zi bao jia men
自掘坟墓	zi jue fen mu
自暴自弃	zi bao zi qi
自欺欺人	zi qi qi ren
自求多福	zi qiu duo fu
自然而然	zi ran er ran
自甘堕落	zi gan duo luo
自生自灭	zi sheng zi mie
自由放任	zi you fang ren
自由散漫	zi you san man
自由自在	zi you zi zai
自相残杀	zi xiang can sha
自相矛盾	zi xiang mao dun
自知之明	zi zhi zhi ming
自私自利	zi si zi li
自立门户	zi li men hu
自给自足	zi ji zi zu
自行其是	zi xing qi shi
自视甚高	zi shi shen gao
自觉自愿	zi jue zi yuan
自言自语	zi yan zi yu
自讨没趣	zi tao mei qu
自讨苦吃	zi tao ku chi
自说自话	zi shuo zi hua
自负盈亏	zi fu ying kui
自身难保	zi shen nan bao
自轻自贱	zi qing zi jian
自顾不暇	zi gu bu xia
自食其力	zi shi qi li
自食其果	zi shi qi guo
自食其言	zi shi qi yan
自高自大	zi gao zi da
自鸣得意	zi ming de yi
臭不可闻	chou bu ke wen
臭名昭彰	chou ming zhao zhang
臭名昭著	chou ming zhao zhu
臭名远扬	chou ming yuan yang
臭味相投	xiu wei xiang tou
至亲好友	zhi qin hao you
至关重要	zhi guan zhong yao
至善至美	zhi shan zhi mei
至死不变	zhi si bu bian
至死不屈	zhi si bu qu
至死不悟	zhi si bu wu
至死不渝	zhi si bu yu
至理名言	zhi li ming yan
至高无上	zhi gao wu shang
舆论哗然	yu lun hua ran
舌剑唇枪	she jian chun qiang
舌战群儒	she zhan qun ru
舍命救人	she ming jiu ren
舍己为人	she ji wei ren
舍己为公	she ji wei gong
舍己救人	she ji jiu ren
舍我其谁	she wo qi shui
舍本求末	she ben qiu mo
舍本逐末	she ben zhu mo
舍生取义	she shen qu yi
舍生忘死	she sheng wang si
舍身为国	she shen wei guo
舍身取义	she shen qu yi
舍身成仁	she shen cheng ren
舍车保帅	she ju bao shuai
舍近求远	she jin qiu yuan
舐犊情深	shi du qing shen
舞文弄墨	wu wen nong mo
舟车劳顿	zhou che lao dun
良师益友	liang shi yi you
良心发现	liang xin fa xian
良药苦口	liang yao ku kou
良莠不一	liang you bu yi
良莠不分	liang you bu fen
良莠不齐	liang you bu qi
良辰吉日	liang chen ji ri
良辰美景	liang chen mei jing
艰苦创业	jian ku chuang ye
艰苦卓绝	jian ku zhuo jue
艰苦奋斗	jian ku fen dou
艰苦朴素	jian ku pu su
艰难困苦	jian nan kun ku
艰难曲折	jian nan qu zhe
艰难险阻	jian nan xian zu
色厉内荏	se li nei ren
色胆包天	se dan bao tian
艺高胆大	yi gao dan da
节哀顺变	jie ai shun bian
节外生枝	jie wai sheng zhi
节节胜利	jie jie sheng li
节节败退	jie jie bai tui
节衣缩食	jie yi suo shi
芒刺在背	mang ci zai bei
花前月下	hua qian yue xia
花团锦簇	hua tuan jin cu
花天酒地	hua tian jiu di
花好月圆	hua hao yue yuan
花容月貌	hua rong yue mao
花拳绣腿	hua quan xiu tui
花枝招展	hua zhi zhao zhan
花样年华	hua yang nian hua
花样翻新	hua yang fan xin
花甲之年	hua jia zhi nian
花红柳绿	hua hong liu lu
花花世界	hua hua shi jie
花花公子	hua hua gong zi
花花绿绿	hua hua lu lu
花落谁家	hua luo shui jia
花言巧语	hua yan qiao yu
花里胡哨	hua li hu shao
花香鸟语	hua xiang niao yu
芸芸众生	yun yun zhong sheng
苍松翠柏	cang song cui bai
苍白无力	ang bai bui li
苍翠欲滴	cang cui yu di
苛捐杂税	ke juan za shui
苟且偷安	gou qie tou an
苟且偷生	gou qie tou sheng
苟延残喘	gou yan can chuan
若即若离	ruo ji ruo li
若无其事	ruo wu qi shi
若有所失	ruo you suo shi
若有所思	ruo you suo si
若有若无	ruo you ruo wu
若隐若现	ruo yin ruo xian
苦不堪言	ku bu kan yan
苦中作乐	ku zhong zuo le
苦口婆心	ku kou po xin
苦大仇深	ku da chou shen
苦尽甘来	ku jin gan lai
苦尽甜来	ku jin tian lai
苦心经营	ku xin jing ying
苦思冥想	ku si ming xiang
苦海无边	ku hai wu bian
英勇不屈	ying yong bu qu
英勇善战	ying yong shan zhan
英勇顽强	ying yong wan qiang
英姿勃勃	ying zi bo bo
英姿勃发	ying zi bo fa
英姿焕发	ying zi huan fa
英姿飒爽	ying zi sa shuang
英明果断	ying ming guo duan
英雄好汉	ying xiong hao han
英雄本色	ying xiong ben se
英雄气短	ying xiong qi duan
英雄豪杰	ying xiong hao jie
英雄辈出	ying xong bei chu
茁壮成长	zhuo zhuang cheng zhang
茅塞顿开	mao se dun kai
茫无头绪	mang wu tou xu
茫然不解	mang ran bu jie
茫然失措	mang ran shi cuo
茫然无知	mang ran wu zhi
茫然若失	mang ran ruo shi
茶余饭后	cha yu fan hou
荆棘丛生	jing ji cong sheng
草木皆兵	cao mu jie bing
草率了事	cao shuai liao shi
草率从事	cao shuai cong shi
草率行事	cao shuai xing shi
草船借箭	cao chuan jie jian
草草了事	cao cao liao shi
草菅人命	cao jian ren ming
草长莺飞	cao zhang ying fei
荒山野岭	huang shan ye ling
荒无人烟	huang wu ren yan
荒淫无度	huang yin wu du
荒淫无耻	huang yin wu chi
荒淫无道	huang yin wu dao
荒诞不经	huang dan bu jing
荒诞无稽	huang dan wu ji
荒谬绝伦	huang miu jue lun
荒郊野外	huang jiao ye wai
荡气回肠	dang qi hui chang
荡然无存	dang ran wu cun
荣华富贵	rong hua fu gui
荣辱与共	rong ru yu gong
荣辱得失	rong ru de shi
药到病除	yao dao bing chu
荷枪实弹	he qiang shi dan
莘莘学子	shen shen xue zi
莫名其妙	mo ming qi miao
莫测高深	mo ce gao shen
莫衷一是	mo zhong yi shi
莫逆之交	mo ni zhi jiao
莺歌燕舞	ying ge yan wu
菩萨心肠	pu sa xin chang
萍水相逢	ping shui xiang feng
萎靡不振	wei mi bu zhen
营私舞弊	ying si wu bi
萧规曹随	xiao gui cao sui
落井下石	luo jing xia shi
落叶归根	luo ye gui gen
落叶知秋	luo ye zhi qiu
落地生根	luo di sheng gen
落花流水	luo hua liu shui
落英缤纷	luo ying bin fen
落荒而走	luo huang er zou
落荒而逃	luo huang er tao
落落大方	luo luo da fang
著作等身	zhu zuo deng shen
葱葱郁郁	cong cong yu yu
蒙冤受屈	meng yuan shou qu
蒙在鼓里	meng zai gu li
蒙头转向	meng tou zhuan xiang
蒙昧无知	meng mei wu zhi
蒙混过关	meng hun guo guan
蒸蒸日上	zheng zheng ri shang
蓄谋已久	xu mou yi jiu
蓬头垢面	peng tou gou mian
蓬头散发	peng tou san fa
蓬荜生辉	peng bi sheng hui
蔚为大观	wei wei da guan
蔚然成风	wei ran cheng feng
薄利多销	bo li duo xiao
藏头露尾	cang tou lu wei
藏污纳垢	cang wu na gou
藏龙卧虎	cang long wo hu
藕断丝连	ou duan si lian
虎口余生	hu kou yu sheng
虎口拔牙	hu kou ba ya
虎口逃生	hu kou tao sheng
虎头虎脑	hu tou hu nao
虎头蛇尾	hu tou she wei
虎背熊腰	hu bei xiong yao
虎落平阳	hu luo ping yang
虎视眈眈	hu shi dan dan
虎踞龙盘	hu ju long pan
虚与委蛇	xu yu wei yi
虚位以待	xu wei yi dai
虚度光阴	xu du guang yin
虚度年华	xu du nian hua
虚张声势	xu zhang sheng shi
虚怀若谷	xu huai ruo gu
虚情假意	xu qing jia yi
虚惊一场	xu jing yi chang
虚掷光阴	xu zhi guang yin
虚无缥缈	xu wu piao miao
虚晃一枪	xiu huang yi qiang
虚有其表	xu you qi biao
虚虚实实	xu xu shi shi
虽死犹生	sui si you sheng
虽死犹荣	sui si you rong
虾兵蟹将	xia bing xie jiang
蚍蜉撼树	pi fu han shu
蚕食鲸吞	can shi jing tun
蛇蝎心肠	she xie xin chang
蛊惑人心	gu huo ren xin
蛛丝马迹	zhu si ma ji
蛮不讲理	man bu jiang li
蛮横无理	man heng wu li
蜂拥而上	feng yong er shang
蜂拥而来	feng yong er lai
蜂拥而至	feng yong er zhi
蜂拥而起	feng yong er qi
蜕化变质	tui hua bian zhi
蜜里藏刀	mi li cang dao
蜻蜓点水	qing ting dian shui
蝇头小利	ying tou xiao li
蝇营狗苟	ying ying gou gou
融为一体	rong wei yi ti
融会贯通	rong hui guan tong
融汇贯通	rong hui guan tong
螳臂当车	tang bi dang che
螳臂挡车	tang bi dang che
螳螂捕蝉	tang lang bu chan
蠢蠢欲动	chun chun yu dong
血债累累	xue zhai lei lei
血口喷人	xue kou pen ren
血战到底	xue zhan dao di
血气方刚	xue qi fang gang
血流如注	xue liu ru zhu
血流成河	xue liu cheng he
血海深仇	xue hai shen chou
血盆大口	xue pen da kou
血肉模糊	xue rou mo hu
血肉横飞	xue rou heng fei
血肉相连	xue rou xiang lian
血迹斑斑	xue ji ban ban
血雨腥风	xue yu xing feng
行之有效	xing zhi you xiao
行云流水	xing yun liu shui
行家里手	hang jia li shou
行将就木	xing jiang jiu mu
行尸走肉	xing shi zou rou
行色匆匆	xing se cong cong
行若无事	xing ruo wu shi
行走如飞	xing bu ru fei
行迹可疑	xing ji ke yi
街坊四邻	jie fang si lin
街坊邻居	jie fang lin ju
街坊邻里	jie fang lin li
街头巷尾	jie tou xiang wei
街谈巷议	jie tan xiang yi
衣不蔽体	yi bu bi ti
衣冠楚楚	yi guan chu chu
衣冠禽兽	yi guan qin shou
衣衫褴褛	yi shan lan lu
衣锦还乡	yi jin huan xiang
衣食住行	yi shi zhu xing
衣食父母	yi shi fu mu
表里一致	biao li yi zhi
表里不一	biao li bu yi
表里如一	biao li ru yi
表面文章	biao mian wen zhang
袒胸露背	tan xiong lu bei
袖手旁观	xiu shou pang guan
装傻充愣	zhuang sha chong leng
装模作样	zhuang mo zuo yang
装模做样	zhuang mo zuo yang
装点门面	zhuang dian men mian
装疯作傻	zhuang feng zuo sha
装疯卖傻	zhuang feng mai sha
装痴卖傻	zhuang chi mai sha
装神弄鬼	zhuang shen nong gui
装聋作哑	zhuang long zuo ya
装聋做哑	zhuang long zuo ya
装腔作势	zhuang qiang zuo shi
装腔作态	zhuang qiang zuo tai
装腔做势	zhuang qiang zuo shi
裙带关系	qun dai guan xi
裹足不前	guo zu bu qian
西装革履	xi zhuang ge lu
要价还价	yao jia huan jia
要死不活	yao si bu huo
要死要活	yao si yao huo
覆水难收	fu shui nan shou
见义勇为	jian yi yong wei
见仁见智	jian ren jian zhi
见利忘义	jian li wang yi
见势不妙	jian shi bu miao
见多识广	jian duo shi guang
见好就收	jian hao jiu shou
见异思迁	jian yi si qian
见微知著	jian wei zhi zhu
见怪不怪	jian guai bu guai
见所未见	jian suo wei jian
见智见仁	jian zhi jian ren
见机而行	jian ji er xing
见机行事	jian ji xing shi
见死不救	jian si bu jiu
见缝插针	jian feng cha zhen
见财起意	jian cai qi yi
见贤思齐	jian xian si qi
见钱眼开	jian qian yan kai
见钱眼红	jian qian yan hong
见风使舵	jian feng shi duo
见风是雨	jian feng shi yu
见风转舵	jian feng zhuan duo
观望不前	guan wang bu qian
规规矩矩	gui gui ju ju
视为儿戏	shi wei er xi
视为知己	shi wei zhi ji
视为至宝	shi wei zhi bao
视同儿戏	shi tong er xi
视同手足	shi tong shou zu
视同陌路	shi tong mo lu
视如珍宝	shi ru zhen bao
视如草芥	shi ru cao jie
视死如归	shi si ru gui
视而不见	shi er bu jian
视若儿戏	shi ruo er xi
视若无睹	shi ruo wu du
视财如命	shi cai ru ming
解囊相助	jie nang xiang zhu
解放思想	jie fang si xiang
解甲归田	jie jia gui tian
觥筹交错	gong chou jiao cuo
触手可及	chu shou ke ji
触景伤情	chu jing shang qing
触景生情	chu jing sheng qing
触目惊心	chu mu jing xin
触目皆是	chu mu jie shi
触类旁通	chu lei pang tong
言不尽意	yan bu jin yi
言不由衷	yan bu you zhong
言为心声	yan wei xin sheng
言之凿凿	yan zhi zao zao
言之成理	yan zhi cheng li
言之无物	yan zhi wu wu
言之有序	yan zhi you xu
言之有物	yan zhi you wu
言之有理	yan zhi you li
言传身教	yan chuan shen jiao
言听计从	yan ting ji cong
言外之意	yan wai zhi yi
言多必失	yan duo bi shi
言多语失	yan duo yu shi
言归于好	yan gui yu hao
言归正传	yan gui zheng zhuan
言无不尽	yan wu bu jin
言犹在耳	yan you zai er
言简意深	yan jian yi shen
言简意赅	yan jian yi gai
言而无信	yan er wu xin
言而有信	yan er you xin
言行一致	yan xing yi zhi
言行不一	yan xing bu yi
言行不符	yan xing bu fu
言行相悖	yan xing xiang bei
言行相符	yan xing xiang fu
言谈举止	yan tan ju zhi
言过其实	yan guo qi shi
誉满全球	yu man quan qiu
誉满天下	yu man tian xia
誓不两立	shi bu liang li
誓不罢休	shi bu ba xiu
誓死不二	shi si bu er
誓死不从	shi si bu cong
誓死不屈	shi si bu qu
誓死不渝	shi si bu yu
计上心头	ji shang xin tou
计上心来	ji shang xin lai
认祖归宗	ren zu gui zong
认贼作父	ren zei zuo fu
讨价还价	tao jia huan jia
训练有素	xun lian you su
议事日程	yi shi ri cheng
议论纷纭	yi lun fen yun
议论纷纷	yi lun fen fen
记忆犹新	ji yi you xin
讳疾忌医	hui ji ji yi
讳莫如深	hui mo ru shen
许许多多	xu xu duo duo
论功行赏	lun gong xing shang
论资排辈	lun zi pai bei
设下圈套	she xia quan tao
设身处地	she shen chu di
证据确凿	zheng ju que zao
评头品足	ping tou pin zu
评头论足	ping tou lun zu
诉诸武力	su zhu wu li
词不达意	ci bu da yi
诗情画意	shi qing hua yi
诚心实意	cheng xin shi yi
诚心诚意	cheng xin cheng yi
诚惶诚恐	cheng huang cheng kong
话不投机	hua bu tou ji
话中带刺	hua zhong dai ci
话中有话	hua zhong you hua
话里带刺	hua li dai ci
话里有刺	hua li you ci
话里有话	hua li you hua
诡秘莫测	gui mi mo ce
诡计多端	gui ji duo duan
详略得当	xiang lue de dang
语惊四座	yu jing si zuo
语无伦次	yu wu lun ci
语焉不详	yu yan bu xiang
语简意赅	yu jian yi gai
语重心长	yu zhong xin chang
误人子弟	wu ren zi di
误入歧途	wu ru qi tu
